gene	Symbol	Alias	Name	Huh7	PLC	Fold_change
80025.4	PANK2	['C20orf48', 'HARP', 'HSS', 'NBIA1', 'PKAN']	pantothenate kinase 2	55.66	29.38	0.5278476464247215
53354.2	PANK1	PANK	pantothenate kinase 1	9.19	5.72	0.6224156692056584
80025.2	PANK2	['C20orf48', 'HARP', 'HSS', 'NBIA1', 'PKAN']	pantothenate kinase 2	55.66	29.38	0.5278476464247215
80025.3	PANK2	['C20orf48', 'HARP', 'HSS', 'NBIA1', 'PKAN']	pantothenate kinase 2	55.66	29.38	0.5278476464247215
53354.3	PANK1	PANK	pantothenate kinase 1	9.19	5.72	0.6224156692056584
210.1	ALAD	['ALADH', 'PBGS']	aminolevulinate dehydratase	25.01	17.38	0.6949220311875249
210.2	ALAD	['ALADH', 'PBGS']	aminolevulinate dehydratase	25.01	17.38	0.6949220311875249
60490.1	PPCDC	['MDS018', 'PPC-DC', 'coaC']	phosphopantothenoylcysteine decarboxylase	5.78	5.74	0.9930795847750865
79717.1	PPCS	CMD2C	phosphopantothenoylcysteine synthetase	25.62	27.38	1.0686963309914128
58510.1	PRODH2	['HSPOX1', 'HYPDH']	proline dehydrogenase 2	0.17	15.57	91.58823529411764
153201.1	SLC36A2	['PAT2', 'TRAMD1']	solute carrier family 36 member 2	0.05	0.05	1.0
5631.1	PRPS1	['ARTS', 'CMTX5', 'DFN2', 'DFNX1', 'PPRibP', 'PRS-I', 'PRSI']	phosphoribosyl pyrophosphate synthetase 1	92.1	125.24	1.359826275787188
221823.2	PRPS1L1	['PRPS1', 'PRPS3', 'PRPSL', 'PRS-III']	phosphoribosyl pyrophosphate synthetase 1 like 1	0.23619475337207366	0.1410932348674667	0.597359733241851
5634.1	PRPS2	PRSII	phosphoribosyl pyrophosphate synthetase 2	3.94	74.52	18.913705583756343
221823.1	PRPS1L1	['PRPS1', 'PRPS3', 'PRPSL', 'PRS-III']	phosphoribosyl pyrophosphate synthetase 1 like 1	0.23619475337207366	0.1410932348674667	0.597359733241851
29968.1	PSAT1	['EPIP', 'NLS2', 'PSA', 'PSAT', 'PSATD']	phosphoserine aminotransferase 1	364.24	400.51	1.0995772018449375
29968.2	PSAT1	['EPIP', 'NLS2', 'PSA', 'PSAT', 'PSATD']	phosphoserine aminotransferase 1	364.24	400.51	1.0995772018449375
5723.1	PSPH	['PSP', 'PSPHD']	phosphoserine phosphatase	143.77	93.94	0.6534047436878346
8781.1	PSPHP1	['CO9', 'PSPHL']	phosphoserine phosphatase pseudogene 1	13833.95	16175.98	1.1692958265715865
55312.1	RFK	RIFK	riboflavin kinase	36.87	68.82	1.8665581773799838
6888.1	TALDO1	['TAL', 'TAL-H', 'TALDOR', 'TALH']	transaldolase 1	253.39	278.6	1.0994909033505664
79896.1	THNSL1	TSH1	threonine synthase like 1	12.16	4.32	0.35526315789473684
7086.1	TKT	['HEL-S-48', 'HEL107', 'SDDHD', 'TK', 'TKT1']	transketolase	449.02	332.34	0.7401452051133579
84076.1	TKTL2		transketolase like 2	0.02	0.07	3.5000000000000004
8277.1	TKTL1	['TKR', 'TKT2']	transketolase like 1	0.2859894703303039	0.20588355532111302	0.719899075596481
27010.1	TPK1	['HTPK1', 'PP20', 'THMD5']	thiamin pyrophosphokinase 1	0.92	7.72	8.391304347826086
286016.1	TPI1P2		triosephosphate isomerase 1 pseudogene 2	1.36	0.79	0.5808823529411764
7167.1	TPI1	['HEL-S-49', 'TIM', 'TPI', 'TPID']	triosephosphate isomerase 1	1020.69	1221.79	1.1970235820866275
2582.1	GALE	SDR1E1	UDP-galactose-4-epimerase	60.55	96.97	1.6014863748967796
2582.2	GALE	SDR1E1	UDP-galactose-4-epimerase	60.55	96.97	1.6014863748967796
6675.1	UAP1	['AGX', 'AGX1', 'AGX2', 'SPAG2']	UDP-N-acetylglucosamine pyrophosphorylase 1	53.98	96.54	1.7884401630233422
91373.1	UAP1L1		UDP-N-acetylglucosamine pyrophosphorylase 1 like 1	13.49	9.22	0.6834692364714604
7390.1	UROS	UROIIIS	uroporphyrinogen III synthase	50.58	37.5	0.741399762752076
8170.1	SLC14A2	['HUT2', 'UT-A2', 'UT2', 'UTA', 'UTR', 'hUT-A6']	solute carrier family 14 member 2	0.49	0.49	1.0
6563.1	SLC14A1	['HUT11', 'HsT1341', 'JK', 'RACH1', 'RACH2', 'UT-B1', 'UT1', 'UTE']	solute carrier family 14 member 1 (Kidd blood group)	0.1192431989561365	0.02	0.16772445032573288
374569.1	ASPG	['C14orf76', 'GPA/WT', 'LYSOLP']	asparaginase	1.0478253349314965	0.25	0.23858938285391257
100507855.1				13833.95	16175.98	1.1692958265715865
31.2	ACACA	['ACAC', 'ACACAD', 'ACC', 'ACC1', 'ACCA']	acetyl-CoA carboxylase alpha	63.59	36.94	0.5809089479477905
31.5	ACACA	['ACAC', 'ACACAD', 'ACC', 'ACC1', 'ACCA']	acetyl-CoA carboxylase alpha	63.59	36.94	0.5809089479477905
31.3	ACACA	['ACAC', 'ACACAD', 'ACC', 'ACC1', 'ACCA']	acetyl-CoA carboxylase alpha	63.59	36.94	0.5809089479477905
31.4	ACACA	['ACAC', 'ACACAD', 'ACC', 'ACC1', 'ACCA']	acetyl-CoA carboxylase alpha	63.59	36.94	0.5809089479477905
31.1	ACACA	['ACAC', 'ACACAD', 'ACC', 'ACC1', 'ACCA']	acetyl-CoA carboxylase alpha	63.59	36.94	0.5809089479477905
93034.2	NT5C1B	['AIRP', 'CN-IB', 'CN1B']	5'-nucleotidase, cytosolic IB	0.12903124004308972	0.11365488592905183	0.8808323154229706
55191.1	NADSYN1		NAD synthetase 1	19.18	22.09	1.1517205422314911
132.1	ADK	AK	adenosine kinase	38.25	53.7	1.403921568627451
132.2	ADK	AK	adenosine kinase	38.25	53.7	1.403921568627451
97.1	ACYP1	ACYPE	acylphosphatase 1	11.3	26.63	2.3566371681415927
98.1	ACYP2	['ACYM', 'ACYP']	acylphosphatase 2	10.84	3.19	0.29428044280442806
112611.1	RWDD2A	['RWDD2', 'dJ747H23.2']	RWD domain containing 2A	10.35	30.3	2.927536231884058
97.2	ACYP1	ACYPE	acylphosphatase 1	11.3	26.63	2.3566371681415927
51005.1	AMDHD2	CGI-14	amidohydrolase domain containing 2	13.31	14.87	1.117205108940646
471.1	ATIC	['AICAR', 'AICARFT', 'HEL-S-70p', 'IMPCHASE', 'PURH']	5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase	199.26	417.27	2.0940981632038542
435.1	ASL	ASAL	argininosuccinate lyase	81.24	74.64	0.9187592319054654
171425.1	CLYBL	CLB	citrate lyase beta like	6.16	8.97	1.4561688311688312
171425.2	CLYBL	CLB	citrate lyase beta like	6.16	8.97	1.4561688311688312
132789.1	GNPDA2	['GNP2', 'SB52']	glucosamine-6-phosphate deaminase 2	6.54	24.74	3.782874617737003
10007.1	GNPDA1	['GNP1', 'GNPDA', 'GNPI', 'GPI', 'HLN']	glucosamine-6-phosphate deaminase 1	62.17	112.98	1.8172752131253016
2585.1	GALK2	GK2	galactokinase 2	14.38	23.92	1.6634214186369958
2584.1	GALK1	['GALK', 'GK1', 'HEL-S-19']	galactokinase 1	41.77	44.05	1.054584630117309
2585.2	GALK2	GK2	galactokinase 2	14.38	23.92	1.6634214186369958
2592.3	GALT		galactose-1-phosphate uridylyltransferase	36.02	30.06	0.8345363686840643
2592.2	GALT		galactose-1-phosphate uridylyltransferase	36.02	30.06	0.8345363686840643
2592.1	GALT		galactose-1-phosphate uridylyltransferase	36.02	30.06	0.8345363686840643
5471.1	PPAT	['ATASE', 'GPAT', 'PRAT']	phosphoribosyl pyrophosphate amidotransferase	51.65	37.32	0.7225556631171346
84264.2	HAGHL		hydroxyacylglutathione hydrolase like	1.38	17.73	12.847826086956523
84264.1	HAGHL		hydroxyacylglutathione hydrolase like	1.38	17.73	12.847826086956523
3034.1	HAL	['HIS', 'HSTD']	histidine ammonia-lyase	4.56	37.24	8.166666666666668
144193.1	AMDHD1	HMFT1272	amidohydrolase domain containing 1	4.14	40.11	9.68840579710145
2739.1	GLO1	['GLOD1', 'GLYI', 'HEL-S-74']	glyoxalase I	311.58	419.57	1.3465883561204186
3612.1	IMPA1	['IMP', 'IMPA', 'MRT59']	inositol monophosphatase 1	29.17	47.78	1.6379842303736716
8776.1	MTMR1		myotubularin related protein 1	19.1	20.96	1.0973821989528796
3613.1	IMPA2		inositol monophosphatase 2	117.74	80.78	0.6860879904875149
2978.1	GUCA1A	['C6orf131', 'COD3', 'CORD14', 'GCAP', 'GCAP1', 'GUCA', 'GUCA1']	guanylate cyclase activator 1A	0.3576907554355248	0.2835296056969537	0.7926668536672903
4953.1	ODC1	ODC	ornithine decarboxylase 1	246.52	1606.51	6.516753204608145
5211.2	PFKL	['ATP-PFK', 'PFK-B', 'PFK-L']	phosphofructokinase, liver type	99.38	111.09	1.1178305494063192
5213.1	PFKM	['ATP-PFK', 'GSD7', 'PFK-1', 'PFK-A', 'PFK1', 'PFKA', 'PFKX', 'PPP1R122']	phosphofructokinase, muscle	71.81	78.58	1.0942765631527642
5214.1	PFKP	['ATP-PFK', 'PFK-C', 'PFK-P', 'PFKF']	phosphofructokinase, platelet	0.1	84.83	848.3
6569.1	SLC34A1	['FRTS2', 'HCINF2', 'NAPI-3', 'NPHLOP1', 'NPT2', 'NPTIIa', 'SLC11', 'SLC17A2']	solute carrier family 34 member 1	0.03	0.2154134247659238	7.18044749219746
10246.1	SLC17A2	NPT3	solute carrier family 17 member 2	2.77	0.2568587630225504	0.09272879531500014
10786.1	SLC17A3	['GOUT4', 'NPT4', 'UAQTL4']	solute carrier family 17 member 3	1.17	0.40044639324805487	0.3422618745709871
10050.1	SLC17A4	KAIA2138	solute carrier family 17 member 4	0.79	0.02	0.02531645569620253
10568.1	SLC34A2	['NAPI-3B', 'NAPI-IIb', 'NPTIIb']	solute carrier family 34 member 2	1.37	0.06	0.0437956204379562
5198.1	PFAS	['FGAMS', 'FGAR-AT', 'FGARAT', 'GATD8', 'PURL']	phosphoribosylformylglycinamidine synthase	57.11	45.04	0.7886534757485554
5315.2	PKM	['CTHBP', 'HEL-S-30', 'OIP3', 'PK3', 'PKM2', 'TCB', 'THBP1']	pyruvate kinase M1/2	1618.38	1263.61	0.7807869597993053
5313.2	PKLR	['PK1', 'PKL', 'PKRL', 'RPK']	pyruvate kinase L/R	1.22	8.14	6.672131147540984
5315.3	PKM	['CTHBP', 'HEL-S-30', 'OIP3', 'PK3', 'PKM2', 'TCB', 'THBP1']	pyruvate kinase M1/2	1618.38	1263.61	0.7807869597993053
113675.1	SDSL	['SDH 2', 'SDS-RS1', 'TDH', 'cSDH']	serine dehydratase like	7.49	13.85	1.84913217623498
7298.1	TYMS	['HST422', 'TMS', 'TS']	thymidylate synthetase	275.07	338.41	1.230268658886829
131669.1	UROC1	['HMFN0320', 'UROCD']	urocanate hydratase 1	0.19	0.02	0.10526315789473684
5973.1	RENBP	['RBP', 'RNBP']	renin binding protein	0.43	0.04	0.09302325581395349
1635.1	DCTD		dCMP deaminase	38.44	36.38	0.9464099895941729
286297.1	LOC286297		methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like pseudogene	0.07	0.12	1.714285714285714
10560.1	SLC19A2	['TC1', 'THMD1', 'THT1', 'THTR1', 'TRMA']	solute carrier family 19 member 2	38.06	22.63	0.594587493431424
10768.1	AHCYL1	['DCAL', 'IRBIT', 'PPP1R78', 'PRO0233', 'XPVKONA']	adenosylhomocysteinase like 1	142.31	119.97	0.8430187618579158
10768.2	AHCYL1	['DCAL', 'IRBIT', 'PPP1R78', 'PRO0233', 'XPVKONA']	adenosylhomocysteinase like 1	142.31	119.97	0.8430187618579158
191.1	AHCY	['SAHH', 'adoHcyase']	adenosylhomocysteinase	478.12	461.06	0.9643185811093449
25874.1	MPC2	['BRP44', 'SLC54A2']	mitochondrial pyruvate carrier 2	143.62	104.45	0.7272663974376827
51660.1	MPC1	['BRP44L', 'CGI-129', 'MPYCD', 'SLC54A1']	mitochondrial pyruvate carrier 1	162.4	39.74	0.24470443349753696
5205.1	ATP8B1	['ATPIC', 'BRIC', 'FIC1', 'ICP1', 'PFIC', 'PFIC1']	ATPase phospholipid transporting 8B1	3.07	25.92	8.44299674267101
57198.1	ATP8B2	ATPID	ATPase phospholipid transporting 8B2	63.18	68.01	1.0764482431149098
23250.1	ATP11A	['ATPIH', 'ATPIS']	ATPase phospholipid transporting 11A	67.91	44.33	0.6527757325872479
286410.1	ATP11C	['ATPIG', 'ATPIQ', 'HACXL']	ATPase phospholipid transporting 11C	6.42	8.44	1.3146417445482865
5243.1	ABCB1	['ABC20', 'CD243', 'CLCS', 'GP170', 'MDR1', 'P-GP', 'PGY1']	ATP binding cassette subfamily B member 1	33.46	6.13	0.18320382546323968
55856.1	ACOT13	['HT012', 'PNAS-27', 'THEM2']	acyl-CoA thioesterase 13	22.21	23.15	1.0423232778027913
7350.1	UCP1	['SLC25A7', 'UCP']	uncoupling protein 1	2.82	0.1402617697481208	0.04973821622273787
26027.1	ACOT11	['BFIT', 'STARD14', 'THEA', 'THEM1']	acyl-CoA thioesterase 11	4.13	11.56	2.799031476997579
10058.1	ABCB6	['ABC', 'LAN', 'MTABC3', 'PRP', 'umat']	ATP binding cassette subfamily B member 6 (Langereis blood group)	34.95	1.15	0.03290414878397711
51458.1	RHCG	['C15orf6', 'PDRC2', 'RHGK', 'SLC42A3']	Rh family C glycoprotein	0.19568313887329503	0.255707503626533	1.306742650893922
948.1	CD36	['BDPLT10', 'CHDS7', 'FAT', 'GP3B', 'GP4', 'GPIV', 'PASIV', 'SCARB3']	CD36 molecule	0.12	0.2	1.6666666666666667
10928.1	RALBP1	['RIP1', 'RLIP1', 'RLIP76']	ralA binding protein 1	72.61	72.99	1.0052334389202588
1728.1	NQO1	['DHQU', 'DIA4', 'DTD', 'NMOR1', 'NMORI', 'QR1']	NAD(P)H quinone dehydrogenase 1	611.44	353.96	0.5788957215752976
2946.1	GSTM2	['GST4', 'GSTM', 'GSTM2-2', 'GTHMUS']	glutathione S-transferase mu 2	16.7	26.0	1.5568862275449102
125981.1	ACER1	['ALKCDase1', 'ASAH3']	alkaline ceramidase 1	135.82375214310642	142.70180007912435	1.050639507652322
55331.1	ACER3	['APHC', 'PHCA', 'PLDECO']	alkaline ceramidase 3	13.53	21.3	1.574279379157428
340485.1	ACER2	['ALKCDase2', 'ASAH3L']	alkaline ceramidase 2	1.29	2.29	1.7751937984496124
2760.1	GM2A	['GM2-AP', 'SAP-3']	GM2 ganglioside activator	27.37	75.81	2.7698209718670075
5660.1	PSAP	['GLBA', 'SAP1']	prosaposin	601.02	519.64	0.8645968520182357
57704.1	GBA2	['AD035', 'NLGase', 'SPG46']	glucosylceramidase beta 2	75.84	32.91	0.43393987341772144
4759.1	NEU2	SIAL2	neuraminidase 2	0.21591952540624199	0.16117631544243702	0.746464754121665
10825.1	NEU3	SIAL3	neuraminidase 3	5.02	11.18	2.2270916334661357
7903.1	ST8SIA4	['PST', 'PST1', 'SIAT8D', 'ST8SIA-IV']	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4	0.03	0.01	0.33333333333333337
9388.1	LIPG	['EDL', 'EL', 'PRO719']	lipase G, endothelial type	19.39	0.47	0.02423929860752965
5407.1	PNLIPRP1	PLRP1	pancreatic lipase related protein 1	0.39626029829006665	0.41311024660424633	1.0425224237373518
8513.1	LIPF	['GL', 'HGL', 'HLAL']	lipase F, gastric type	0.24606047732479636	0.2541724910985098	1.0329675609098559
13.1	AADAC	['CES5A1', 'DAC']	arylacetamide deacetylase	5.02	2.28	0.4541832669322709
5408.1	PNLIPRP2	PLRP2	pancreatic lipase related protein 2 (gene/pseudogene)	0.12141831919768167	0.1282375049452723	1.0561627421022712
119548.1	PNLIPRP3		pancreatic lipase related protein 3	0.1105815594228406	0.10047936173018594	0.9086448251825968
5406.1	PNLIP	['PL', 'PNLIPD', 'PTL']	pancreatic lipase	0.1716791333505288	0.17850916523803245	1.0397837043687674
3991.1	LIPE	['AOMS4', 'FPLD6', 'HSL', 'LHS']	lipase E, hormone sensitive type	0.2544113853950144	4.23	16.626614384541984
221955.1	DAGLB	['DAGLBETA', 'KCCR13L']	diacylglycerol lipase beta	10.47	14.85	1.4183381088825213
57104.1	PNPLA2	['1110001C14Rik', 'ATGL', 'FP17548', 'PEDF-R', 'TTS-2.2', 'TTS2', 'iPLA2zeta']	patatin like phospholipase domain containing 2	29.02	65.6	2.260509993108201
747.1	DAGLA	['C11orf11', 'DAGL(ALPHA)', 'DAGLALPHA', 'NSDDR']	diacylglycerol lipase alpha	12.98	3.82	0.2942989214175655
2170.1	FABP3	['FABP11', 'H-FABP', 'M-FABP', 'MDGI', 'O-FABP']	fatty acid binding protein 3	7.02	0.19181260714756693	0.027323733211904122
2167.1	FABP4	['A-FABP', 'AFABP', 'ALBP', 'HEL-S-104', 'aP2']	fatty acid binding protein 4	0.1658140769849338	0.16833970723987868	1.0152316998705384
646486.1	FABP12		fatty acid binding protein 12	135.82375214310642	142.70180007912435	1.050639507652322
646480.1	FABP9	['PERF', 'PERF15', 'T-FABP', 'TLBP']	fatty acid binding protein 9	135.82375214310642	142.70180007912435	1.050639507652322
2173.1	FABP7	['B-FABP', 'BLBP', 'FABPB', 'MRG']	fatty acid binding protein 7	0.07	0.14959976262692865	2.1371394660989806
2169.1	FABP2	['FABPI', 'I-FABP']	fatty acid binding protein 2	0.17968046852478423	0.1883588289595147	1.0482988524350014
2172.1	FABP6	['I-15P', 'I-BABP', 'I-BALB', 'I-BAP', 'ILBP', 'ILBP3', 'ILLBP']	fatty acid binding protein 6	0.3167130437421294	0.99	3.1258579953090497
2171.1	FABP5	['E-FABP', 'EFABP', 'KFABP', 'PA-FABP', 'PAFABP']	fatty acid binding protein 5	510.32	981.49	1.923283430004703
123876.1	ACSM2A	['A-923A4.1', 'ACSM2']	acyl-CoA synthetase medium chain family member 2A	2.23	142.70180007912435	63.991838600504195
6296.1	ACSM3	['SA', 'SAH']	acyl-CoA synthetase medium chain family member 3	6.83	0.2	0.029282576866764276
348158.1	ACSM2B	['ACSM2', 'HXMA', 'HYST1046']	acyl-CoA synthetase medium chain family member 2B	8.83	0.03	0.0033975084937712344
341392.1	ACSM4		acyl-CoA synthetase medium chain family member 4	135.82375214310642	142.70180007912435	1.050639507652322
54988.1	ACSM5		acyl-CoA synthetase medium chain family member 5	0.09	0.1856725570354741	2.063028411505268
344967.1	LOC344967		acyl-CoA thioesterase 7 pseudogene	0.09	0.08	0.888888888888889
51099.1	ABHD5	['CGI58', 'IECN2', 'NCIE2']	abhydrolase domain containing 5	10.29	10.4	1.0106899902818272
154141.1	MBOAT1	['LPEAT1', 'LPLAT', 'LPLAT 1', 'LPSAT', 'OACT1', 'dJ434O11.1']	membrane bound O-acyltransferase domain containing 1	1.23	4.7	3.821138211382114
253558.1	LCLAT1	['1AGPAT8', 'AGPAT8', 'ALCAT1', 'HSRG1849', 'LYCAT', 'UNQ1849']	lysocardiolipin acyltransferase 1	19.85	38.6	1.9445843828715366
9890.1	PLPPR4	['LPPR4', 'LPR4', 'PHP1', 'PRG-1', 'PRG1']	phospholipid phosphatase related 4	1.38	0.04	0.028985507246376815
9663.1	LPIN2		lipin 2	101.74	95.15	0.9352270493414587
64900.1	LPIN3	['LIPN3L', 'SMP2']	lipin 3	6.19	11.55	1.865912762520194
79948.1	PLPPR3	['LPPR3', 'LPR3', 'PRG-2', 'PRG2']	phospholipid phosphatase related 3	0.88	4.93	5.602272727272727
64748.1	PLPPR2	['LPPR2', 'PRG4']	phospholipid phosphatase related 2	11.67	27.37	2.3453299057412167
196051.1	PLPP4	['DPPL2', 'PPAPDC1', 'PPAPDC1A']	phospholipid phosphatase 4	0.39952297865238445	0.2850646182249769	0.7135124472352439
84513.1	PLPP5	['DPPL1', 'HTPAP', 'PPAPDC1B']	phospholipid phosphatase 5	89.22	87.87	0.984868863483524
23175.1	LPIN1	PAP1	lipin 1	25.71	11.31	0.43990665110851807
85465.1	SELENOI	['EPT1', 'SELI', 'SEPI']	selenoprotein I	43.66	55.39	1.2686669720568027
122618.1	PLD4	C14orf175	phospholipase D family member 4	0.04	0.23722339443492022	5.930584860873005
201164.1	PLD6	ZUC	phospholipase D family member 6	4.3	4.85	1.127906976744186
23646.1	PLD3	['AD19', 'HU-K4', 'HUK4', 'SCA46']	phospholipase D family member 3	112.19	128.93	1.1492111596398966
590.1	BCHE	['BCHED', 'CHE1', 'CHE2', 'E1']	butyrylcholinesterase	0.11	0.43	3.909090909090909
55750.1	AGK	['CATC5', 'CTRCT38', 'MTDPS10', 'MULK']	acylglycerol kinase	32.8	26.3	0.801829268292683
91012.1	CERS5	['LASS5', 'Trh4']	ceramide synthase 5	18.77	20.96	1.1166755460841769
204219.1	CERS3	['ARCI9', 'LASS3']	ceramide synthase 3	0.02	0.25641105103521034	12.820552551760516
29956.1	CERS2	['L3', 'LASS2', 'SP260', 'TMSG1']	ceramide synthase 2	313.02	331.95	1.0604753689860074
79603.1	CERS4	['LASS4', 'Trh1']	ceramide synthase 4	30.38	12.57	0.4137590520079
10715.1	CERS1	['EPM8', 'GDF-1', 'GDF1', 'LAG1', 'LASS1', 'UOG1']	ceramide synthase 1	7.87	5.75	0.7306226175349428
253782.1	CERS6	['CERS5', 'LASS6']	ceramide synthase 6	62.99	54.36	0.8629941260517542
56624.1	ASAH2	['BCDase', 'HNAC1', 'LCDase', 'N-CDase', 'NCDase']	N-acylsphingosine amidohydrolase 2	4.14	1.87	0.4516908212560387
55757.1	UGGT2	['HUGT2', 'UGCGL2', 'UGT2']	UDP-glucose glycoprotein glucosyltransferase 2	12.88	18.88	1.46583850931677
56886.1	UGGT1	['HUGT1', 'UGCGL1', 'UGT1']	UDP-glucose glycoprotein glucosyltransferase 1	51.53	75.19	1.4591500097030856
201595.1	STT3B	['CDG1X', 'SIMP', 'STT3-B']	STT3 oligosaccharyltransferase complex catalytic subunit B	291.83	170.02	0.5825994585889046
170384.1	FUT11	FUCTXI	fucosyltransferase 11	12.79	32.24	2.520719311962471
146664.1	MGAT5B	['GnT-IX', 'GnT-VB']	alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase B	0.02	1.05	52.5
2526.1	FUT4	['CD15', 'ELFT', 'FCT3A', 'FUC-TIV', 'FUTIV', 'LeX', 'SSEA-1']	fucosyltransferase 4	3.57	0.4	0.11204481792717087
2529.1	FUT7	FucT-VII	fucosyltransferase 7	0.4201477795141787	0.03	0.07140344769806785
168391.1	GALNTL5	['GALNACT19', 'GALNT15', 'GalNAc-T5L']	polypeptide N-acetylgalactosaminyltransferase like 5	0.08	0.11531781616774364	1.4414727020967955
84750.1	FUT10	FUCTX	fucosyltransferase 10	8.8	13.92	1.5818181818181818
8702.1	B4GALT4	['B4Gal-T4', 'beta4Gal-T4']	beta-1,4-galactosyltransferase 4	48.96	43.39	0.8862336601307189
8473.1	OGT	['HINCUT-1', 'HRNT1', 'MRX106', 'O-GLCNAC', 'OGT1']	O-linked N-acetylglucosamine (GlcNAc) transferase	55.8	48.23	0.864336917562724
145173.1	B3GLCT	['B3GALTL', 'B3GTL', 'B3Glc-T', 'Gal-T', 'beta3Glc-T']	beta 3-glucosyltransferase	10.55	12.04	1.1412322274881515
8708.1	B3GALT1	beta3Gal-T1	beta-1,3-galactosyltransferase 1	2.1	0.03	0.014285714285714285
8707.1	B3GALT2	['BETA3GALT2', 'GLCT2', 'beta3Gal-T2']	beta-1,3-galactosyltransferase 2	0.72	0.0775820915205064	0.10775290488959222
644378.1	GCNT2P1	['GCNT2P', 'GCNT6']	GCNT2 pseudogene 1	13833.95	16175.98	1.1692958265715865
3703.1	STT3A	['ITM1', 'STT3-A', 'TMC']	STT3 oligosaccharyltransferase complex catalytic subunit A	193.16	210.4	1.0892524332159867
84752.1	B3GNT9		UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 9	1.39	1.58	1.1366906474820144
338707.1	B4GALNT4		beta-1,4-N-acetyl-galactosaminyltransferase 4	10.5	21.47	2.044761904761905
644974.1	ALG1L2		ALG1 chitobiosyldiphosphodolichol beta-mannosyltransferase like 2	135.82375214310642	0.19	0.00139887167746487
152586.1	MGAT4D	GnT1IP	MGAT4 family member D	0.1467040920056442	0.09069365686403798	0.6182080923860576
360203.1	GLT6D1	['GLTDC1', 'GT6M7']	glycosyltransferase 6 domain containing 1	135.82375214310642	142.70180007912435	1.050639507652322
55624.1	POMGNT1	['GNTI.2', 'GnT I.2', 'LGMD2O', 'LGMDR15', 'MEB', 'MGAT1.2', 'RP76', 'gnT-I.2']	protein O-linked mannose N-acetylglucosaminyltransferase 1 (beta 1,2-)	46.31	74.04	1.598790757935651
55830.1	GLT8D1	['AD-017', 'MSTP139']	glycosyltransferase 8 domain containing 1	29.74	51.68	1.7377269670477473
148789.1	B3GALNT2	['B3GalNAc-T2', 'MDDGA11']	beta-1,3-N-acetylgalactosaminyltransferase 2	44.23	28.51	0.6445851232195343
140687.1	GCNT7	['C20orf105', 'dJ1153D9.2', 'gcnt']	glucosaminyl (N-acetyl) transferase family member 7	0.1353235521704168	0.1128873796650402	0.8342034912213796
56983.1	POGLUT1	['C3orf9', 'CLP46', 'KDELCL1', 'KTELC1', 'LGMD2Z', 'LGMDR21', 'MDS010', 'MDSRP', 'Rumi', 'hCLP46']	protein O-glucosyltransferase 1	16.97	23.83	1.404242781378904
200810.1	ALG1L	ALG1L1	ALG1 chitobiosyldiphosphodolichol beta-mannosyltransferase like	5.54	0.32	0.05776173285198556
83468.1	GLT8D2		glycosyltransferase 8 domain containing 2	0.11	0.76	6.909090909090909
124872.1	B4GALNT2	['B4GALT', 'GALGT2']	beta-1,4-N-acetyl-galactosaminyltransferase 2	0.53	13.92	26.264150943396224
283358.1	B4GALNT3		beta-1,4-N-acetyl-galactosaminyltransferase 3	1.94	1.65	0.8505154639175257
51228.1	GLTP		glycolipid transfer protein	20.02	38.44	1.92007992007992
284004.1	HEXD	HEXDC	hexosaminidase D	13833.95	16175.98	1.1692958265715865
79411.1	GLB1L		galactosidase beta 1 like	3.59	4.28	1.1922005571030643
27090.1	ST6GALNAC4	['IV', 'SIAT3-C', 'SIAT3C', 'SIAT7-D', 'SIAT7D', 'ST6GALNACIV', 'ST6GalNAc']	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 4	4.39	54.8	12.482915717539864
129807.1	NEU4		neuraminidase 4	30.2	0.8512284056442041	0.02818637104782133
2524.1	FUT2	['B12QTL1', 'SE', 'SEC2', 'Se2', 'sej']	fucosyltransferase 2	0.86	0.7	0.813953488372093
2528.1	FUT6	['FCT3A', 'FT1A', 'Fuc-TVI', 'FucT-VI']	fucosyltransferase 6	5.81	1.44	0.24784853700516352
2527.1	FUT5	FUC-TV	fucosyltransferase 5	0.15	0.2705459580640907	1.8036397204272714
113612.1	CYP2U1	['P450TEC', 'SPG49', 'SPG56']	cytochrome P450 family 2 subfamily U member 1	1.05	1.8	1.7142857142857142
493869.1	GPX8	['EPLA847', 'GPx-8', 'GSHPx-8', 'UNQ847']	glutathione peroxidase 8 (putative)	22.44	7.25	0.3230837789661319
64174.1	DPEP2	MBD2	dipeptidase 2	0.08	0.1899578003428722	2.3744725042859027
64180.1	DPEP3	MBD3	dipeptidase 3	0.39299761792774895	0.231850850586839	0.589954849623195
10728.1	PTGES3	['P23', 'TEBP', 'cPGES']	prostaglandin E synthase 3	723.51	529.14	0.7313513289380934
91179.1	SCARF2	['NSR1', 'SREC-II', 'SREC2', 'SRECRP-1', 'VDEGS']	scavenger receptor class F member 2	9.15	2.23	0.2437158469945355
